color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genre,Title
143,1,1436,132.0,88.0,25.0,433.0,455,921.0,21379315.0,409,17590,2652,2424,0.0,112.0,43,6,150000000.0,2011.0,562.0,5.4,2.35,0,3,Mars Needs Moms 
144,1,325,135.0,85.0,42.0,586.0,1105,20000.0,64459316.0,530,85086,35161,592,0.0,122.0,42,6,149000000.0,2006.0,14000.0,6.7,1.85,0,3,Flushed Away 
145,1,724,256.0,111.0,456.0,394.0,313,20000.0,34964818.0,530,39956,21393,1847,4.0,186.0,43,6,150000000.0,2015.0,548.0,5.8,2.35,24000,1,Pan 
146,1,1323,196.0,92.0,50.0,517.0,2170,3000.0,111505642.0,1360,47900,5810,1321,2.0,130.0,43,6,145000000.0,2014.0,1000.0,6.9,1.85,11000,3,Mr. Peabody & Sherman 
147,1,1644,220.0,196.0,249.0,844.0,1592,11000.0,133228348.0,159,381672,17944,1300,2.0,1694.0,43,9,175000000.0,2004.0,5000.0,7.2,2.35,0,1,Troy 
148,1,437,211.0,93.0,35.0,436.0,1376,851.0,216366733.0,563,119213,2444,381,0.0,154.0,43,6,145000000.0,2012.0,770.0,6.9,1.85,17000,3,Madagascar 3: Europe's Most Wanted 
149,0,922,264.0,133.0,93.0,746.0,419,769.0,160201106.0,1331,169914,2538,2061,0.0,1185.0,42,7,142000000.0,2002.0,766.0,6.1,2.35,0,14,Die Another Day 
150,1,1192,464.0,116.0,176.0,322.0,1102,783.0,118099659.0,393,69757,2097,2568,4.0,1211.0,43,7,144000000.0,2016.0,370.0,5.5,2.35,62000,3,Ghostbusters 
151,1,1038,167.0,153.0,0.0,537.0,1939,13000.0,201573391.0,181,322395,26029,2535,0.0,1171.0,43,7,140000000.0,1998.0,12000.0,6.6,2.35,11000,14,Armageddon 
152,1,110,208.0,88.0,188.0,826.0,1798,10000.0,190418803.0,1399,270207,14823,2071,2.0,606.0,43,7,140000000.0,2002.0,3000.0,6.1,1.85,2000,3,Men in Black II 
153,1,1350,287.0,115.0,0.0,964.0,143,18000.0,82161969.0,1152,142440,31523,2229,1.0,505.0,43,7,150000000.0,2007.0,12000.0,6.3,2.35,3000,0,Beowulf 
154,1,31,210.0,95.0,5.0,967.0,123,24000.0,143523463.0,555,64322,36095,2523,0.0,145.0,43,6,145000000.0,2016.0,11000.0,7.2,2.35,24000,3,Kung Fu Panda 3 
155,1,151,432.0,133.0,663.0,690.0,952,10000.0,209364921.0,1337,365104,21768,1712,3.0,512.0,43,7,145000000.0,2011.0,10000.0,7.4,2.35,35000,14,Mission: Impossible - Ghost Protocol 
156,1,1239,256.0,97.0,52.0,161.0,1091,20000.0,103400692.0,530,123553,20645,1402,0.0,174.0,43,6,145000000.0,2012.0,315.0,7.3,1.85,25000,1,Rise of the Guardians 
157,1,369,135.0,90.0,23.0,233.0,1725,957.0,110332737.0,680,110788,1997,578,1.0,258.0,43,7,100000000.0,2005.0,550.0,6.1,2.35,2000,3,Fun with Dick and Jane 
158,1,422,190.0,154.0,380.0,445.0,2062,10000.0,111110575.0,1337,317166,11945,387,1.0,928.0,43,9,140000000.0,2003.0,956.0,7.7,2.35,0,6,The Last Samurai 
159,1,1313,314.0,150.0,0.0,748.0,1386,23000.0,65007045.0,251,128682,26490,218,0.0,657.0,42,7,140000000.0,2014.0,893.0,6.1,2.35,51000,6,Exodus: Gods and Kings 
160,1,607,518.0,127.0,14000.0,981.0,1242,26000.0,257704099.0,244,504419,39284,324,0.0,1559.0,43,7,150000000.0,2009.0,12000.0,8.0,2.35,19000,0,Star Trek 
161,1,1398,291.0,121.0,0.0,4000.0,880,24000.0,403706375.0,555,544665,40484,1414,0.0,2012.0,43,7,139000000.0,2002.0,11000.0,7.3,1.85,5000,0,Spider-Man 
162,1,367,292.0,102.0,255.0,953.0,563,18000.0,176997107.0,485,221128,23378,94,5.0,343.0,43,6,145000000.0,2014.0,3000.0,7.9,2.35,46000,3,How to Train Your Dragon 2 
163,1,36,184.0,126.0,295.0,284.0,639,18000.0,31141074.0,485,51892,19769,332,4.0,273.0,43,7,140000000.0,2016.0,934.0,5.5,2.35,24000,0,Gods of Egypt 
164,1,1318,145.0,121.0,357.0,653.0,1000,820.0,31704416.0,1189,45455,2705,2051,0.0,388.0,43,7,135000000.0,2005.0,780.0,5.0,2.35,0,14,Stealth 
165,1,1654,451.0,215.0,0.0,413.0,223,986.0,107503316.0,911,392474,2530,2304,1.0,1229.0,43,9,130000000.0,2009.0,745.0,7.7,2.35,18000,6,Watchmen 
166,1,1290,141.0,127.0,503.0,91.0,1719,5000.0,129734803.0,638,127497,6171,555,2.0,287.0,43,9,140000000.0,1998.0,808.0,6.6,2.35,0,14,Lethal Weapon 4 
167,1,72,267.0,138.0,0.0,258.0,1713,820.0,132122995.0,770,212106,1814,383,0.0,1445.0,43,7,137000000.0,2003.0,300.0,5.7,1.85,0,0,Hulk 
168,1,796,351.0,122.0,209.0,934.0,592,17000.0,122512052.0,219,146352,31958,728,6.0,288.0,43,7,130000000.0,2013.0,12000.0,5.8,2.35,42000,14,G.I. Joe: Retaliation 
169,1,158,163.0,124.0,42.0,848.0,1690,11000.0,68642452.0,918,77673,13073,618,3.0,463.0,42,7,130000000.0,2005.0,973.0,6.0,2.35,0,3,Sahara 
170,1,581,166.0,106.0,6.0,422.0,1492,12000.0,32131830.0,1273,72259,15015,1109,1.0,788.0,43,7,137000000.0,2001.0,2000.0,6.4,1.85,0,0,Final Fantasy: The Spirits Within 
171,1,719,510.0,124.0,394.0,2000.0,566,11000.0,176636816.0,242,508818,19761,929,0.0,679.0,43,7,140000000.0,2011.0,3000.0,6.9,2.35,46000,0,Captain America: The First Avenger 
172,1,1037,197.0,128.0,150.0,244.0,1344,766.0,126930660.0,277,157519,2037,636,2.0,683.0,42,7,135000000.0,1999.0,536.0,6.4,2.35,2000,14,The World Is Not Enough 
173,1,1244,244.0,138.0,608.0,168.0,1232,613.0,93926386.0,572,168207,1205,595,1.0,684.0,43,7,150000000.0,2003.0,172.0,7.4,2.35,0,6,Master and Commander: The Far Side of the World 
174,1,129,322.0,115.0,386.0,12000.0,1192,21000.0,292298923.0,1144,185394,59177,2365,3.0,329.0,43,7,120000000.0,2012.0,17000.0,5.5,2.35,65000,6,The Twilight Saga: Breaking Dawn - Part 2 
175,1,519,156.0,100.0,750.0,988.0,244,49000.0,63992328.0,1151,32399,62644,484,0.0,79.0,3,6,135000000.0,2011.0,11000.0,5.9,2.35,0,3,Happy Feet 2 
176,1,945,354.0,135.0,255.0,882.0,1656,3000.0,134518390.0,1360,326286,5811,2543,0.0,643.0,43,7,150000000.0,2008.0,1000.0,6.8,2.35,0,0,The Incredible Hulk 
178,1,1492,252.0,117.0,14000.0,358.0,1639,535.0,52792307.0,890,12572,1950,1990,0.0,106.0,42,6,140000000.0,2016.0,400.0,6.8,2.35,27000,1,The BFG 
179,1,29,556.0,156.0,0.0,733.0,2049,29000.0,183635922.0,823,406020,57108,1532,0.0,1188.0,43,9,135000000.0,2015.0,27000.0,8.1,2.35,190000,6,The Revenant 
180,1,360,166.0,96.0,13.0,463.0,1913,16000.0,83024900.0,1181,62424,17416,221,0.0,90.0,43,6,135000000.0,2013.0,881.0,6.5,2.35,13000,3,Turbo 
181,1,538,362.0,107.0,563.0,939.0,1707,40000.0,123207194.0,687,183208,43291,2307,0.0,337.0,43,6,135000000.0,2011.0,1000.0,7.2,2.35,26000,3,Rango 
182,1,437,153.0,92.0,35.0,179.0,139,19000.0,83348920.0,124,60230,19963,129,0.0,118.0,43,6,132000000.0,2014.0,411.0,6.7,1.85,11000,3,Penguins of Madagascar 
183,1,1193,329.0,115.0,521.0,883.0,613,13000.0,227137090.0,910,491077,17369,43,0.0,820.0,43,7,110000000.0,2007.0,897.0,8.1,2.35,0,14,The Bourne Ultimatum 
184,1,991,266.0,92.0,54.0,562.0,2133,11000.0,215395021.0,76,307029,12754,526,0.0,360.0,43,6,130000000.0,2008.0,967.0,7.6,2.35,6000,3,Kung Fu Panda 
185,1,1246,517.0,117.0,235.0,680.0,798,2000.0,180191634.0,714,313866,5730,2346,6.0,549.0,43,7,130000000.0,2015.0,2000.0,7.4,1.85,61000,3,Ant-Man 
186,1,463,502.0,146.0,508.0,523.0,1056,34000.0,424645577.0,619,498397,49355,2194,1.0,706.0,43,7,130000000.0,2013.0,14000.0,7.6,2.35,82000,14,The Hunger Games: Catching Fire 
188,1,1541,165.0,94.0,12.0,183.0,1397,17000.0,177343675.0,645,70121,17883,176,0.0,214.0,43,6,135000000.0,2015.0,523.0,6.7,1.85,26000,3,Home 
189,1,1492,401.0,116.0,14000.0,807.0,1272,10000.0,234277056.0,1337,334345,12758,2058,0.0,2741.0,43,7,132000000.0,2005.0,1000.0,6.5,1.85,0,14,War of the Worlds 
190,1,1038,94.0,147.0,0.0,877.0,808,10000.0,138396624.0,1399,178126,12954,1263,1.0,511.0,43,9,130000000.0,2003.0,898.0,6.6,2.35,0,3,Bad Boys II 
191,1,227,246.0,90.0,50.0,397.0,427,4000.0,149234747.0,1186,114287,5046,103,0.0,137.0,43,6,130000000.0,2011.0,442.0,6.7,2.35,16000,3,Puss in Boots 
192,1,1254,330.0,101.0,176.0,282.0,110,11000.0,118311368.0,76,245621,12406,197,1.0,514.0,43,7,110000000.0,2010.0,702.0,6.4,2.35,23000,14,Salt 
193,1,315,434.0,138.0,0.0,8000.0,652,12000.0,101160529.0,89,200022,32355,1509,2.0,1240.0,43,7,125000000.0,2014.0,9000.0,5.8,1.85,71000,6,Noah 
194,1,1492,440.0,107.0,14000.0,845.0,1319,2000.0,77564037.0,1330,177383,4631,2436,1.0,447.0,43,6,135000000.0,2011.0,871.0,7.4,2.35,44000,0,The Adventures of Tintin 
195,1,43,274.0,142.0,0.0,10000.0,734,11000.0,249358727.0,309,382255,33284,2156,3.0,1504.0,42,6,130000000.0,2004.0,10000.0,7.8,2.35,11000,1,Harry Potter and the Prisoner of Azkaban 
196,1,113,245.0,165.0,1000.0,165.0,289,309.0,49551662.0,436,102338,921,689,0.0,450.0,3,7,130000000.0,2008.0,284.0,6.6,2.35,0,6,Australia 
197,1,958,349.0,100.0,0.0,894.0,2186,10000.0,60522097.0,1399,158720,14168,878,0.0,744.0,43,7,130000000.0,2013.0,943.0,4.9,2.35,37000,0,After Earth 
198,1,438,145.0,82.0,0.0,388.0,448,1000.0,137748063.0,41,38438,2945,616,1.0,241.0,43,6,127500000.0,2000.0,558.0,6.5,1.85,0,14,Dinosaur 
200,1,1429,154.0,98.0,189.0,1000.0,1692,49000.0,113733726.0,1151,67223,53587,2315,7.0,126.0,43,6,127000000.0,2014.0,3000.0,6.2,1.85,11000,3,Night at the Museum: Secret of the Tomb 
201,1,1568,233.0,95.0,96.0,8000.0,244,24000.0,148337537.0,555,172754,46120,2532,3.0,187.0,43,6,130000000.0,2010.0,11000.0,7.3,2.35,13000,3,Megamind 
202,1,222,258.0,159.0,0.0,645.0,695,11000.0,317557891.0,309,444683,13191,2493,4.0,1571.0,42,6,125000000.0,2001.0,687.0,7.5,2.35,16000,1,Harry Potter and the Sorcerer's Stone 
203,1,1344,208.0,96.0,124.0,1000.0,926,16000.0,33592415.0,1181,91640,31549,2297,2.0,210.0,43,7,130000000.0,2013.0,12000.0,5.6,2.35,20000,3,R.I.P.D. 
205,1,538,271.0,143.0,563.0,1000.0,1592,40000.0,305388685.0,687,809474,48184,1001,3.0,2113.0,43,7,140000000.0,2003.0,5000.0,8.1,2.35,10000,0,Pirates of the Caribbean: The Curse of the Black Pearl 
207,1,463,403.0,123.0,508.0,14000.0,1664,34000.0,337103873.0,619,305008,81385,1271,1.0,591.0,43,7,125000000.0,2014.0,22000.0,6.7,2.35,52000,14,The Hunger Games: Mockingjay - Part 1 
208,1,1368,294.0,174.0,2000.0,362.0,1877,15000.0,217536138.0,1339,314253,16008,1315,2.0,1966.0,43,7,125000000.0,2006.0,574.0,6.6,2.35,0,14,The Da Vinci Code 
209,1,196,159.0,101.0,107.0,56.0,1684,688.0,131536019.0,966,58498,1031,1129,0.0,99.0,43,1,103000000.0,2014.0,237.0,6.4,2.35,0,3,Rio 2 
210,1,185,289.0,134.0,0.0,346.0,282,20000.0,214948780.0,530,405973,20952,3,4.0,1055.0,6,7,110000000.0,2003.0,505.0,7.5,2.35,0,14,X-Men 2 
211,1,852,342.0,132.0,681.0,12000.0,2110,23000.0,209805005.0,1070,284792,55345,674,3.0,366.0,43,7,125000000.0,2011.0,14000.0,7.3,2.35,54000,14,Fast Five 
212,1,557,382.0,129.0,0.0,154.0,610,21000.0,186830669.0,1141,338635,22403,1899,2.0,412.0,43,7,125000000.0,2011.0,979.0,7.5,2.35,39000,14,Sherlock Holmes: A Game of Shadows 
213,1,945,344.0,106.0,255.0,850.0,903,14000.0,163192114.0,832,229679,18003,55,0.0,637.0,43,7,125000000.0,2010.0,1000.0,5.8,2.35,15000,0,Clash of the Titans 
214,1,1204,196.0,113.0,719.0,217.0,1685,605.0,119412921.0,1162,240241,1441,1598,0.0,391.0,43,9,65000000.0,1990.0,308.0,7.5,1.85,0,0,Total Recall 
215,1,766,85.0,102.0,323.0,241.0,2126,845.0,32694788.0,1350,101411,1815,472,1.0,546.0,43,9,85000000.0,1999.0,372.0,6.6,2.35,0,0,The 13th Warrior 
216,1,1583,436.0,135.0,209.0,602.0,1858,10000.0,113165635.0,627,229823,12175,2288,0.0,504.0,43,7,125000000.0,2012.0,826.0,6.7,2.35,31000,14,The Bourne Legacy 
217,1,728,183.0,125.0,541.0,409.0,2124,920.0,107285004.0,948,189855,2699,1219,3.0,1018.0,43,7,125000000.0,1997.0,890.0,3.7,1.85,0,0,Batman & Robin 
218,1,1368,175.0,110.0,2000.0,636.0,1965,1000.0,260031035.0,272,141414,4146,1775,0.0,482.0,43,6,123000000.0,2000.0,722.0,6.0,1.85,0,3,How the Grinch Stole Christmas 
219,1,1363,239.0,124.0,776.0,812.0,542,15000.0,186739919.0,566,333248,20553,2231,0.0,1159.0,43,7,125000000.0,2004.0,2000.0,6.4,2.35,19000,14,The Day After Tomorrow 
220,1,785,237.0,123.0,610.0,653.0,583,10000.0,215397307.0,1337,242188,11930,2051,0.0,1426.0,43,7,125000000.0,2000.0,794.0,6.1,2.35,0,14,Mission: Impossible II 
221,1,1644,231.0,130.0,249.0,461.0,1379,784.0,182618434.0,735,133076,2684,260,0.0,779.0,43,7,140000000.0,2000.0,638.0,6.4,2.35,0,6,The Perfect Storm 
222,1,1545,262.0,92.0,167.0,702.0,836,11000.0,131920333.0,242,213275,15302,110,3.0,436.0,43,6,130000000.0,2007.0,2000.0,5.6,2.35,0,14,Fantastic 4: Rise of the Silver Surfer 
223,1,72,552.0,127.0,0.0,341.0,1689,774.0,124976634.0,1286,440084,2121,2348,0.0,755.0,43,6,120000000.0,2012.0,358.0,8.0,1.85,122000,6,Life of Pi 
224,1,998,276.0,123.0,160.0,402.0,1398,12000.0,115802596.0,1021,182661,14017,1935,1.0,681.0,43,7,110000000.0,2007.0,701.0,5.2,2.35,0,14,Ghost Rider 
225,1,1193,267.0,123.0,521.0,265.0,1747,13000.0,108521835.0,910,40123,13752,195,0.0,297.0,42,7,120000000.0,2016.0,365.0,7.1,2.35,31000,14,Jason Bourne 
226,1,1027,102.0,107.0,368.0,1000.0,203,2000.0,100685880.0,348,100821,4046,1312,0.0,554.0,43,7,120000000.0,2003.0,1000.0,4.8,2.35,0,3,Charlie's Angels: Full Throttle 
227,1,1313,775.0,124.0,0.0,641.0,348,13000.0,126464904.0,947,456260,24098,2225,0.0,2326.0,43,9,130000000.0,2012.0,9000.0,7.0,2.35,97000,1,Prometheus 
228,1,1323,71.0,77.0,50.0,537.0,243,886.0,64736114.0,1011,36471,2682,1670,0.0,69.0,43,6,120000000.0,2002.0,799.0,5.4,1.85,459,3,Stuart Little 2 
229,1,1131,476.0,109.0,662.0,1000.0,1884,13000.0,93050117.0,910,338087,17689,68,0.0,814.0,43,9,115000000.0,2013.0,2000.0,6.6,2.35,61000,6,Elysium 
230,1,361,207.0,134.0,123.0,567.0,68,14000.0,57637485.0,1377,183909,17159,443,0.0,666.0,43,7,105000000.0,2004.0,850.0,6.7,2.35,0,14,The Chronicles of Riddick 
231,1,840,492.0,117.0,294.0,1000.0,8,10000.0,58607007.0,476,182899,14161,1137,0.0,630.0,43,7,100000000.0,2014.0,2000.0,6.2,2.35,60000,14,RoboCop 
232,1,910,284.0,135.0,0.0,87.0,1171,690.0,43929341.0,1216,57873,902,1815,0.0,414.0,43,6,120000000.0,2008.0,107.0,6.1,2.35,0,0,Speed Racer 
233,1,630,168.0,121.0,274.0,157.0,565,273.0,30212620.0,1239,35066,993,2380,4.0,196.0,43,7,120000000.0,2010.0,216.0,5.3,1.85,0,6,How Do You Know 
234,1,631,283.0,117.0,446.0,877.0,1332,10000.0,76418654.0,1337,148280,12731,1263,0.0,348.0,43,7,117000000.0,2010.0,973.0,6.3,2.35,11000,3,Knight and Day 
235,1,825,539.0,124.0,364.0,1000.0,2045,11000.0,89021735.0,992,387436,22004,2583,0.0,892.0,43,7,120000000.0,2013.0,10000.0,7.0,2.35,71000,0,Oblivion 
236,1,518,359.0,140.0,0.0,4000.0,392,20000.0,380262555.0,1005,520104,44042,928,4.0,3286.0,43,7,113000000.0,2005.0,16000.0,7.6,2.35,10000,0,Star Wars: Episode III - Revenge of the Sith 
237,1,518,284.0,142.0,0.0,4000.0,392,20000.0,310675583.0,1005,464310,42990,928,3.0,3516.0,43,6,115000000.0,2002.0,16000.0,6.7,1.78,0,0,Star Wars: Episode II - Attack of the Clones 
238,1,1212,250.0,92.0,0.0,773.0,1023,12000.0,289907418.0,1273,585659,15013,1035,0.0,593.0,43,1,115000000.0,2001.0,1000.0,8.1,1.85,0,3,"Monsters, Inc. "
239,1,631,440.0,138.0,446.0,929.0,1975,20000.0,132550960.0,530,328067,23755,2068,1.0,533.0,43,7,120000000.0,2013.0,992.0,6.7,2.35,68000,14,The Wolverine 
240,1,518,320.0,136.0,0.0,1000.0,1256,20000.0,474544677.0,1005,534658,37723,970,1.0,3597.0,43,6,115000000.0,1999.0,14000.0,6.5,2.35,13000,0,Star Wars: Episode I - The Phantom Menace 
241,1,900,257.0,98.0,16.0,12000.0,651,16000.0,187165546.0,1181,150618,43286,1828,3.0,195.0,43,6,135000000.0,2013.0,15000.0,7.3,2.35,28000,3,The Croods 
243,1,785,152.0,153.0,610.0,617.0,1784,12000.0,40911830.0,1021,55994,15046,1840,0.0,454.0,43,9,115000000.0,2002.0,836.0,6.0,2.35,0,6,Windtalkers 
244,1,206,231.0,120.0,19.0,9000.0,1831,26000.0,47952020.0,244,37750,46719,402,2.0,134.0,43,7,115000000.0,2016.0,11000.0,6.1,2.35,16000,6,The Huntsman: Winter's War 
245,1,812,348.0,101.0,473.0,429.0,484,833.0,190871240.0,1029,167085,2690,1147,0.0,491.0,43,7,125000000.0,2014.0,809.0,5.9,2.35,62000,3,Teenage Mutant Ninja Turtles 
246,1,43,738.0,91.0,0.0,13.0,181,39.0,274084951.0,1087,582917,87,105,0.0,1885.0,42,7,100000000.0,2013.0,23.0,7.8,2.35,147000,6,Gravity 
247,1,1359,93.0,108.0,79.0,268.0,772,650.0,67155742.0,583,62271,1569,2470,1.0,277.0,43,7,116000000.0,1997.0,293.0,5.8,2.35,0,14,Dante's Peak 
249,1,833,369.0,100.0,128.0,78.0,1711,596.0,56114221.0,1321,110486,1261,2397,3.0,695.0,43,7,120000000.0,2015.0,360.0,4.3,2.35,41000,0,Fantastic Four 
250,1,1429,179.0,108.0,189.0,1000.0,1692,49000.0,250863268.0,1151,234480,55486,2315,2.0,444.0,43,6,110000000.0,2006.0,3000.0,6.4,1.85,3000,3,Night at the Museum 
251,1,153,358.0,114.0,62.0,884.0,836,12000.0,155181732.0,386,147497,16718,180,0.0,499.0,43,7,110000000.0,2015.0,2000.0,6.1,2.35,52000,6,San Andreas 
252,1,1362,160.0,119.0,55.0,387.0,419,811.0,125332007.0,1380,149680,2958,1196,3.0,328.0,42,7,110000000.0,1997.0,766.0,6.5,2.35,0,14,Tomorrow Never Dies 
253,1,1363,192.0,142.0,776.0,1000.0,13,13000.0,113330342.0,517,207613,19454,2434,1.0,1144.0,43,9,110000000.0,2000.0,2000.0,7.1,2.35,4000,6,The Patriot 
254,1,1491,198.0,125.0,0.0,350.0,1070,11000.0,125531634.0,159,284852,19359,1752,0.0,627.0,43,7,110000000.0,2004.0,8000.0,6.4,2.35,0,14,Ocean's Twelve 
255,1,402,233.0,126.0,218.0,322.0,123,11000.0,186336103.0,159,348861,22722,2295,2.0,798.0,43,7,120000000.0,2005.0,11000.0,6.5,2.35,0,3,Mr. & Mrs. Smith 
256,1,1344,263.0,119.0,124.0,1000.0,2004,14000.0,129995817.0,740,154621,22622,1668,0.0,258.0,43,7,110000000.0,2015.0,5000.0,6.3,2.35,27000,14,Insurgent 
257,0,1008,267.0,170.0,17000.0,827.0,22,29000.0,102608827.0,823,264318,34582,799,0.0,799.0,43,7,110000000.0,2004.0,3000.0,7.5,2.35,0,6,The Aviator 
258,1,1320,184.0,85.0,11.0,116.0,330,480.0,42776259.0,571,53160,1173,1866,1.0,121.0,43,6,112000000.0,2010.0,392.0,4.9,2.35,0,3,Gulliver's Travels 
259,1,1080,447.0,119.0,1000.0,741.0,2056,11000.0,98780042.0,258,136019,13391,386,0.0,443.0,43,7,120000000.0,2011.0,1000.0,5.8,2.35,14000,3,The Green Hornet 
261,1,1154,366.0,102.0,263.0,1000.0,1952,6000.0,106369117.0,442,225273,10583,1944,0.0,523.0,43,9,110000000.0,2014.0,1000.0,6.2,2.35,71000,6,300: Rise of an Empire 
262,1,1268,172.0,103.0,67.0,111.0,2022,383.0,142614158.0,869,66593,692,1549,3.0,153.0,43,6,110000000.0,2011.0,113.0,5.5,1.78,31000,3,The Smurfs 
263,1,1630,104.0,76.0,6.0,421.0,1799,12000.0,50026353.0,1273,13581,13607,821,0.0,88.0,43,6,110000000.0,2004.0,513.0,5.4,1.78,304,3,Home on the Range 
264,1,1344,181.0,120.0,124.0,943.0,2004,6000.0,66002193.0,1002,44296,12452,2584,3.0,144.0,43,7,110000000.0,2016.0,5000.0,5.8,2.35,12000,14,Allegiant 
265,1,1429,327.0,127.0,189.0,544.0,2066,20000.0,85463309.0,530,254841,22254,1857,1.0,426.0,43,7,110000000.0,2011.0,929.0,7.1,2.35,36000,6,Real Steel 
266,1,1268,125.0,105.0,67.0,40.0,1518,681.0,71017784.0,561,27257,914,2487,3.0,59.0,43,6,105000000.0,2013.0,71.0,5.4,1.85,0,3,The Smurfs 2 
267,1,644,79.0,121.0,101.0,202.0,1991,673.0,48068396.0,593,60573,2027,1510,0.0,248.0,43,7,160000000.0,1997.0,368.0,3.7,2.35,894,14,Speed 2: Cruise Control 
268,1,505,326.0,114.0,151.0,430.0,1503,11000.0,61656849.0,510,184561,12908,178,4.0,554.0,43,7,110000000.0,2013.0,635.0,6.7,2.35,123000,0,Ender's Game 
269,1,926,354.0,129.0,235.0,297.0,1040,13000.0,134520804.0,181,336235,13961,509,1.0,782.0,43,7,110000000.0,2007.0,300.0,7.2,2.35,0,14,Live Free or Die Hard 
270,1,1229,297.0,171.0,0.0,857.0,1592,16000.0,313837577.0,260,1238746,22342,250,2.0,5060.0,30,7,93000000.0,2001.0,5000.0,8.8,2.35,21000,6,The Lord of the Rings: The Fellowship of the Ring 
271,1,466,188.0,120.0,153.0,447.0,1941,1000.0,24004159.0,641,68720,3175,510,0.0,191.0,43,6,110000000.0,2004.0,1000.0,5.8,2.35,0,3,Around the World in 80 Days 
272,0,1058,174.0,165.0,0.0,780.0,864,10000.0,58183966.0,1399,79186,14196,1200,1.0,386.0,43,9,107000000.0,2001.0,851.0,6.8,2.35,0,6,Ali 
273,1,140,109.0,82.0,34.0,434.0,1134,760.0,100446895.0,1219,36033,2762,2286,1.0,456.0,43,6,109000000.0,2003.0,743.0,3.8,1.85,946,3,The Cat in the Hat 
274,1,36,225.0,115.0,295.0,466.0,284,10000.0,144795350.0,1399,387632,12068,418,1.0,789.0,43,7,120000000.0,2004.0,981.0,7.1,2.35,0,14,"I, Robot "
275,1,1313,239.0,194.0,0.0,195.0,1592,14000.0,47396698.0,832,217373,19600,1960,1.0,942.0,43,9,130000000.0,2005.0,5000.0,7.2,2.35,0,6,Kingdom of Heaven 
276,1,1323,101.0,84.0,50.0,692.0,1533,979.0,140015224.0,231,94172,3382,1130,0.0,179.0,15,6,133000000.0,1999.0,886.0,5.9,1.85,0,3,Stuart Little 
277,1,1366,228.0,97.0,63.0,525.0,936,852.0,104374107.0,1049,89351,2480,145,0.0,214.0,43,1,105000000.0,2009.0,578.0,7.1,1.85,5000,11,The Princess and the Frog 
278,1,1313,568.0,151.0,0.0,372.0,574,13000.0,228430993.0,910,472488,14831,224,1.0,1023.0,43,7,108000000.0,2015.0,801.0,8.1,2.35,153000,6,The Martian 
280,1,1038,257.0,136.0,0.0,3000.0,1939,19000.0,35799026.0,1208,263329,34839,647,1.0,899.0,43,7,126000000.0,2005.0,12000.0,6.9,2.35,0,14,The Island 
281,1,1220,62.0,104.0,23.0,591.0,2130,752.0,6712451.0,346,4102,3133,831,0.0,89.0,29,9,90000000.0,2001.0,631.0,4.4,1.85,53,3,Town & Country 
282,1,391,175.0,127.0,57.0,3000.0,123,12000.0,101643008.0,1021,218341,29069,2088,1.0,498.0,43,7,90000000.0,2000.0,11000.0,6.5,2.35,0,14,Gone in Sixty Seconds 
283,1,1313,265.0,171.0,0.0,695.0,426,3000.0,187670866.0,362,982637,6521,1860,0.0,2368.0,43,9,103000000.0,2000.0,933.0,8.5,2.35,21000,6,Gladiator 
284,1,1492,252.0,145.0,14000.0,533.0,707,10000.0,132014112.0,1337,399651,12546,1160,0.0,1331.0,43,7,102000000.0,2002.0,798.0,7.7,2.35,0,14,Minority Report 
285,1,222,232.0,174.0,0.0,9000.0,1810,11000.0,261970615.0,309,387616,35672,737,1.0,858.0,42,6,100000000.0,2002.0,10000.0,7.4,2.35,0,1,Harry Potter and the Chamber of Secrets 
286,0,1004,400.0,144.0,258.0,834.0,2030,6000.0,167007184.0,442,470483,9125,991,1.0,2301.0,42,7,150000000.0,2006.0,1000.0,8.0,2.35,0,14,Casino Royale 
287,1,1536,230.0,119.0,13000.0,567.0,671,1000.0,180011740.0,207,177725,2776,755,0.0,1368.0,43,7,100000000.0,2001.0,658.0,5.7,2.35,0,14,Planet of the Apes 
288,1,620,210.0,153.0,0.0,539.0,935,780.0,204843350.0,657,744891,2829,2167,0.0,983.0,43,9,102000000.0,1991.0,604.0,8.5,2.35,13000,0,Terminator 2: Judgment Day 
289,1,1058,357.0,140.0,0.0,1000.0,381,40000.0,97030725.0,687,230931,64599,2302,1.0,585.0,43,9,100000000.0,2009.0,23000.0,7.0,2.35,0,6,Public Enemies 
290,1,1313,300.0,176.0,0.0,561.0,1803,18000.0,130127620.0,354,324671,20354,1979,0.0,458.0,43,9,100000000.0,2007.0,782.0,7.8,1.85,0,6,American Gangster 
291,1,620,94.0,141.0,0.0,618.0,2015,2000.0,146282411.0,582,190439,4528,2416,0.0,351.0,43,9,115000000.0,1994.0,1000.0,7.2,2.35,0,3,True Lies 
292,1,1589,267.0,106.0,12000.0,385.0,1693,18000.0,65452312.0,354,149998,19906,1720,1.0,285.0,43,9,100000000.0,2009.0,464.0,6.4,2.35,0,14,The Taking of Pelham 1 2 3 
